S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_cation,S_anion,pH,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_co2,S_nh3,S_nh4_ion,S_gas_h2,S_gas_ch4,S_gas_co2
0.014622001267672633,0.007011589423425498,0.12316719994309966,0.01605557004179498,0.018123791479604568,0.022531282162898583,0.11318317799140304,3.004031848484586e-07,0.05653596549547017,0.09372521960458517,0.09354031923593553,0.12613761551886812,0.10213908223003487,0.02046178058095052,0.1050868376202362,0.042633744342086034,0.28902320387238917,0.9213764441549888,0.30765769300209606,0.3302004861605086,0.09780797293774998,0.6474968223827943,0.2703399035238318,16.37011377232778,2.0225158577355257e-49,0.00537325698226949,7.252572734066782,0.01599081139473054,0.01805709924779758,0.022436139479260084,0.11282025511576309,0.0841922186509051,0.009533000953680065,0.001821652713469583,0.09171866652246595,1.3004701311828665e-05,1.6627654231540108,0.013626521669687182
0.014403394738574292,0.0070288353403815795,0.12301890169990407,0.01603847759124796,0.018096774540713446,0.022580553164090123,0.11354589637009896,2.999968421988774e-07,0.05654442190041203,0.09373448799505212,0.09355397138847599,0.12613694279864876,0.10214792821722242,0.020136692422021735,0.10531896964680267,0.04192141049465412,0.2890594503825402,0.9215576470018717,0.30768121484886085,0.3302670332260719,0.09782382413772091,0.6475813014629432,0.27037885053418215,16.37003318345125,2.021410298653196e-49,0.0053731024561540245,7.252546649203341,0.01597378401511473,0.018030177741151992,0.022485196721146728,0.11318178863623862,0.0842000299306449,0.009534458064407211,0.0018218112875504685,0.09173216010092552,1.2991725425763164e-05,1.6627674167927533,0.013633395378562422
0.014186792059957312,0.007041747090953672,0.12280951741293027,0.01602745066971863,0.018075035077948488,0.02261754037791958,0.11387971963094216,2.995218862368583e-07,0.05655180676082502,0.0937445966067569,0.09356780749234862,0.1261363373549318,0.10215681610344639,0.019855296486746513,0.1054840050953402,0.0413122313737583,0.28909198398546626,0.9217407304120591,0.3077044721919918,0.33033327433920545,0.09783982714688289,0.6476667685175794,0.27041748781084723,16.36986014821534,2.0203053438978497e-49,0.005372939545708065,7.252517692915838,0.015962797279117952,0.0180085138616266,0.022522021398435274,0.11351451715497968,0.0842085391995384,0.009536057407218496,0.0018219616067206646,0.09174584588562795,1.2975494519460578e-05,1.6627407123556937,0.013631655197163715
0.013976228352543422,0.00705128695471683,0.12254950490344177,0.016020402007019013,0.01805662185016646,0.02264341778410965,0.11418351746610671,2.989949724221695e-07,0.0565581989335249,0.09375418391336757,0.09358177817438135,0.12613581339603935,0.1021657452548149,0.01961096632334326,0.10562264685774475,0.04078215655843493,0.28912087109160983,0.9219251977301421,0.30772737945614037,0.33039928866890245,0.0978559456689637,0.6477531377958208,0.2704557619135414,16.36974582234036,2.019200993139124e-49,0.005372770797566861,7.252536222071559,0.015955779796172524,0.01799017122444461,0.022547793581155856,0.11381735630907337,0.08421751674856852,0.009536667164799048,0.0018223098784396008,0.09175946829594174,1.2956803009638533e-05,1.6627636525700302,0.013637259850978793
0.013774649529820882,0.007059601422677071,0.12224763234008121,0.01601608210143699,0.01804050741276915,0.022659411000072786,0.11445800140903686,2.9844005122178466e-07,0.056563658134464186,0.09376461867155246,0.09359586096242714,0.12613538684193315,0.10217471493754057,0.01940214310673616,0.10576340574724795,0.040325559087495196,0.2891462369555743,0.9221107720143419,0.30774986504366814,0.33046512806624245,0.09787214690756789,0.647840291700518,0.2704936322877215,16.369747588390002,2.0180972460468697e-49,0.005372595255409356,7.252549404758595,0.01595147926907719,0.01797411809800416,0.022563722149368515,0.11409097114839101,0.08422715014262443,0.009537468528928034,0.001822638358031179,0.09177322260439597,1.2935452816853647e-05,1.6627570828918892,0.013633885335644146
0.013584453076029162,0.007068413157374592,0.12191222349197486,0.01601401812010564,0.018026500172373502,0.02266683364255422,0.11470450706956171,2.9788001717809543e-07,0.056568368348620224,0.09377419942777812,0.09361005544062556,0.1261350730409711,0.10218372438336047,0.019228903864454992,0.10592505797431671,0.03994313309133121,0.28916825259281737,0.9222974160520472,0.30777186947483454,0.33053083187807175,0.09788840162008404,0.6479281495495813,0.27053107694585576,16.36988353602363,2.016994102291118e-49,0.005372410941896776,7.252620144389474,0.01594943409119483,0.01796017316917346,0.02257112897082996,0.11433674605914618,0.08423715190732735,0.009537047520450773,0.0018232059384384026,0.09178684950218716,1.2912830102849691e-05,1.662817837332379,0.013641602020775516
0.01340773840357279,0.007078540717682319,0.12155167012329375,0.01601421136927244,0.01801489731810066,0.0226670620677338,0.11492609548670205,2.9733333020799676e-07,0.05657262411201347,0.09378547818071402,0.0936243738230611,0.12613488471377735,0.1021927728468666,0.019092645146036768,0.10610962038758699,0.03963959308527588,0.28918712778147454,0.9224852513890528,0.30779334522267826,0.330596438071771,0.09790468438297058,0.648016597630846,0.27056809167176443,16.370151824055213,2.0158915615420484e-49,0.00537221653656046,7.252650329424118,0.015949631031613617,0.01794861759652432,0.022571363055118244,0.11455764955545683,0.08424787908575058,0.009537599094963434,0.0018236090863848343,0.09180076473667627,1.2888639276347513e-05,1.6628061636531009,0.01363071397523201
0.013246646797928318,0.007089148857008717,0.12117511615342275,0.016016697940444066,0.01800599419932073,0.022661458230421896,0.11512483968509643,2.96808653647427e-07,0.05657662987775964,0.09379504503297639,0.09363882644366822,0.12613483092205788,0.10220185964300343,0.01899874603746831,0.1062861505510604,0.03942965299504799,0.2892031085831047,0.9226744074341199,0.30781425757323133,0.3306619878486583,0.09792097378412924,0.6481055922813903,0.2706046865952513,16.37053035178116,2.0147896234700525e-49,0.005372012343080243,7.252766793899219,0.015952124824228524,0.017939764931447874,0.022565808422359335,0.11475585523860496,0.08425877060235389,0.009536274430622507,0.0018243702400350301,0.0918144562036332,1.286508031454313e-05,1.6629148191608458,0.013641619066879385
0.013103690250989002,0.007097741513413121,0.12079313271921917,0.016021002574632938,0.017999485268267217,0.02265124034076855,0.11530368200985472,2.9630357201772757e-07,0.056580410305046375,0.09380671547992268,0.09365340362520787,0.126134916908174,0.10221098413945003,0.018954985163372053,0.1064050926535824,0.03933258304882205,0.2892164812803352,0.9228648042028863,0.3078345870043163,0.3307275211707679,0.09793725240199065,0.6481950169224122,0.2706408785953687,16.371006019130686,2.013688287745702e-49,0.005371800155252635,7.2528232277260845,0.01595642046254879,0.017933288512175554,0.022555646030771755,0.11493417222389117,0.08427036776902523,0.009536347710897453,0.0018248867453821535,0.09182851687982571,1.2841057603110132e-05,1.6629238041824232,0.01362893680950983
0.012981741359596455,0.007101180350486387,0.12041771655397449,0.016025840750139953,0.017994150106534754,0.022637379361196325,0.11546230071369927,2.958096312688346e-07,0.05658413493411425,0.0938164907505676,0.09366806466896113,0.12613514509022056,0.10222014571051143,0.01896789511447863,0.10641875068556754,0.03936424310169587,0.28922757927086257,0.9230560057790441,0.30785433221053415,0.3307930643946246,0.09795350641981591,0.648284851998833,0.27067668268953354,16.371570443048316,2.0125875540397176e-49,0.005371582353300085,7.252968818010882,0.015961260700705568,0.017927995071142476,0.02254187543464404,0.11509240623232501,0.08428202111783874,0.00953446963272886,0.0018257724577953197,0.09184229221116581,1.2818580940434325e-05,1.6630629036108657,0.01364006491368071
0.012883676163409746,0.007096649781944158,0.12006159469004614,0.016029183460716766,0.01798794164135797,0.022620562203785773,0.11560077276194765,2.9531736236415216e-07,0.056587600149103544,0.09382847961149851,0.09368273909425058,0.12613551514021473,0.10222934366923063,0.019039801130607454,0.10629165515898843,0.039530728379816645,0.289236786603103,0.9232472043472736,0.30787351232696075,0.33085861592008736,0.09796972489582238,0.6483749829987651,0.27071210733578427,16.37221342382304,2.0114874220230304e-49,0.005371361551153656,7.253046515147886,0.015964601449478907,0.01792182121802058,0.022525146226289514,0.11523050070911496,0.08429432405328631,0.009534155558212201,0.0018263788402202597,0.09185636025403032,1.279584181612939e-05,1.6630915683427563,0.013625831507336816
0.012811736458452848,0.007082169566567344,0.11973686757854247,0.016028537686905153,0.017978302895204995,0.02260120183577656,0.1157159705482757,2.948184167636735e-07,0.056590823195088354,0.09383837548805446,0.09369733224828115,0.12613602197924162,0.10223857720397331,0.019165452238187636,0.10600410373530084,0.03982073156286614,0.2892445329353831,0.9234372945890041,0.30789216727438734,0.330924135140309,0.09798589887582371,0.6484653913717935,0.27074715363194235,16.372919964995212,2.0103878913667527e-49,0.005371141029728349,7.253217478034171,0.01596398359224846,0.01791224381626099,0.02250590488579326,0.11534547492367492,0.08430658602342866,0.009531789464625795,0.0018273685317911357,0.09186996371649002,1.2774533233652447e-05,1.663255512424324,0.01363708244514887
0.012766881480959596,0.0070567534599360205,0.1194534337987234,0.016021289990378967,0.017962538590698806,0.0225794634717803,0.11580604845929723,2.943055360440943e-07,0.05659348588492262,0.09385053654372999,0.09371173571618091,0.12613665589923082,0.10224784532947215,0.019333095223777418,0.10555127881798153,0.04020770089242431,0.2892512766725675,0.9236249883298483,0.30791035549990964,0.33098953710062295,0.098002020520599,0.6485559491963361,0.2707818161817539,16.373675706295746,2.0092889617421445e-49,0.005370924655208089,7.25331538135772,0.015956779571133943,0.017896552258127325,0.02248427954994586,0.11543534773533833,0.08431944237095637,0.009531094172773619,0.0018280534577676214,0.09188368225841329,1.2752501993081942e-05,1.6632982602770323,0.013621555549732165
0.012748594779761473,0.007020212069451114,0.11921818196665038,0.016005001273049317,0.017938123404276238,0.022555291804708263,0.11586667485747676,2.937715608354639e-07,0.05659557296494565,0.09386043308853144,0.09372583544217883,0.1261374057060893,0.10225714685755564,0.019529805353989124,0.10493616938929726,0.04066228512855349,0.28925748021920467,0.9238089278811309,0.3079281496156874,0.33105469290214645,0.0980180823184415,0.6486466262837951,0.2708160839328837,16.37446644165923,2.0081906328206766e-49,0.005370716106670618,7.253509930340189,0.01594058518746843,0.017872256166627926,0.022460252183247473,0.11549594564490788,0.08433216957916521,0.009528263509366225,0.0018291317281058967,0.09189670371407294,1.2731444295955563e-05,1.6634781236610643,0.013632702007001993
0.012755088385201724,0.006973323865454427,0.11903489161284589,0.015977626743221836,0.017902929516791684,0.022528446198036983,0.11589566878437756,2.9321171281334865e-07,0.05659672933436562,0.09387260143986614,0.09373951933021477,0.12613825916907906,0.10226648038223576,0.01974328492440768,0.10418141072004697,0.04115419998042751,0.2892635860087594,0.9239877842320339,0.3079456314540582,0.33111943437385566,0.09803407641253788,0.6487372753428169,0.2708499402503697,16.375317585813153,2.007092904274e-49,0.005370518231384768,7.253628069585805,0.01591333825330909,0.017837209322411833,0.022433545404162532,0.11552494733904345,0.08434543151859186,0.009527169921274281,0.001829886775007265,0.0919096325552075,1.2709107924359672e-05,1.6635276801803307,0.013616110569454935
0.0127836890169256,0.00691825705517396,0.11890448318469295,0.015937828772866532,0.017855565972016377,0.022498590692351623,0.11588923532343495,2.92628595597766e-07,0.05659696295119652,0.09388237054158174,0.09375268823909257,0.1261392045306449,0.10227584428670297,0.019964163028856816,0.10333304741293874,0.04165733408528624,0.289269997550804,0.9241604038304032,0.3079628870444976,0.3311835632495434,0.09804999406601972,0.6488278513684251,0.27088336476153796,16.376302738376687,2.0059957757739133e-49,0.0053703323447241704,7.253844806820754,0.01587373228331269,0.017790052228478116,0.022403862751561622,0.11551871882012418,0.08435848079021177,0.009523889751369974,0.0018310395744717816,0.09192164866462078,1.26872781791581e-05,1.663713807344062,0.013626941787843209
0.012831548931615904,0.006857415817754279,0.1188263370556046,0.015885191176769984,0.01779561526664058,0.022465408322018116,0.11584697621630409,2.920283450179489e-07,0.05659599495226453,0.09389440001731067,0.09376527200385674,0.12614023636057273,0.10228523678060376,0.020190549264660577,0.10241901276795065,0.042166344990959274,0.2892770696003097,0.924325933558887,0.30798000245394047,0.3312468657018116,0.09806582537252487,0.6489181919990312,0.27091633910652385,16.377446957342126,2.0048992469924264e-49,0.005370158367264159,7.253982347085907,0.01582132652526913,0.017730342087164796,0.022370849917204415,0.11547671172783686,0.08437200016226178,0.009522399855048894,0.0018318540662745964,0.09193341793758215,1.2663849554359133e-05,1.6637626642807644,0.013609489175919165
